0.0,0.2886738934123704,0.0
0.01,0.19444579753371377,0.0
0.02,0.1717894626403726,0.0
0.03,0.1574908479123498,0.0
0.04,0.14326904702130927,0.0
0.05,0.12991468043570306,0.0
0.06,0.12464075479899131,0.0
0.07,0.11071871522300368,0.0
0.08,0.10550848886574066,0.0
0.09,0.10117131733856917,0.0
0.1,0.08728487441874408,0.0
0.11,0.0826385740354243,0.0
0.12,0.07892528074520663,0.0
0.13,0.07519512588101725,0.0
0.14,0.060506821443425673,0.0
0.15,0.056347633197066836,0.0
0.16,0.05185683399593074,0.0
0.17,0.04882924471389656,0.0
0.18,0.04611640481266791,0.0
0.19,0.04255673919641485,0.10214590796362634
0.2,0.03948980624177998,0.12667057040507027
0.21,0.03710295677067135,0.1406034720308625
0.22,0.03411658466945695,0.15116078809589417
0.23,0.03145245598192439,0.16295811518324607
0.24,0.029565833205310272,0.17401488013226785
0.25,0.02771480708485868,0.18071438412785892
0.26,0.026034270212343422,0.20653072471755304
0.27,0.024677850261729098,0.21577914025902453
0.28,0.02310597686592051,0.22413199228437586
0.29,0.021837611801602975,0.24328327362909893
0.3,0.020365034341405654,0.2544433728299807
0.31,0.017674676538805976,0.2645184623863323
0.32,0.01672106085529397,0.27287131441168366
0.33,0.015744963073153,0.2950365114356572
0.34,0.01476699178279295,0.30528382474510884
0.35000000000000003,0.013646633867782778,0.3173222650868008
0.36,0.0129122186459032,0.32856847616423257
0.37,0.01214033325964201,0.3394530173601543
0.38,0.011392803480228867,0.35033755855607607
0.39,0.01072958157067435,0.36149765775695786
0.4,0.010109450350158686,0.37336387434554974
0.41000000000000003,0.009590488573473372,0.38452397354643153
0.42,0.009079020829664379,0.3970790851474235
0.43,0.008267791770802498,0.40706806282722513
0.44,0.007812529273565924,0.41767704601818684
0.45,0.0054238062942382126,0.4281310278313585
0.46,0.005000393436726007,0.43751722237531
0.47000000000000003,0.004533889890174948,0.44783342518600167
0.48,0.004213519984712173,0.4577362909892532
0.49,0.0038856560463730754,0.46924083769633507
0.5,0.003473484238175353,0.4819853954257371
0.51,0.003173722923122464,0.4913371452190686
0.52,0.0029039377395748637,0.5016705704050702
0.53,0.0026603816710943913,0.5109017635712317
0.54,0.0024599162916527713,0.5217690823918435
0.55,0.002313782650564488,0.531034720308625
0.56,0.001993412745101713,0.5401109120969965
0.5700000000000001,0.0018435320875752682,0.5508060071645081
0.58,0.0017105130040205487,0.5598133094516395
0.59,0.001586861461561232,0.5694406172499311
0.6,0.0014538423780065123,0.5784823642876825
0.61,0.0010060739136462592,0.5877996693303941
0.62,0.0009030309615968285,0.5970653072471755
0.63,0.0007550238122894645,0.6072265086800771
0.64,0.0006838304999644034,0.6475957564067236
0.65,0.0005845345643531338,0.6571197299531552
0.66,0.0005376968588761199,0.6661098098649766
0.67,0.0003409784958726614,0.6748932212730779
0.68,0.0002697851835476002,0.6828155139156793
0.6900000000000001,0.00014800714930736402,0.6913922568200607
0.7000000000000001,0.0,0.6989356572058418
0.71,0.0,0.7084940755028933
0.72,0.0,0.7155208046293745
0.73,0.0,0.7236325434003857
0.74,0.0,0.731330945163957
0.75,0.0,0.7392704601818683
0.76,0.0,0.7466588591898594
0.77,0.0,0.7541850372003307
0.78,0.0,0.7607123174428218
0.79,0.0,0.7677907136952329
0.8,0.0,0.7763674565996143
0.81,0.0,0.7827569578396253
0.8200000000000001,0.0,0.7899042435932764
0.8300000000000001,0.0,0.7966209699641774
0.84,0.0,0.8029071369523285
0.85,0.0,0.8089349683108294
0.86,0.0,0.8158928079360706
0.87,0.0,0.8307384954532929
0.88,0.0,0.837730779829154
0.89,0.0,0.8453947368421053
0.9,0.0,0.8529036924772665
0.91,0.0,0.8595343069716175
0.92,0.0,0.8663543675943787
0.93,0.0,0.8740527693579498
0.9400000000000001,0.0,0.881441168365941
0.9500000000000001,0.0,0.8890534582529622
0.96,0.0,0.9029174703775145
0.97,0.0,0.9115286580325158
0.98,0.0,0.9215176357123175
0.99,0.0,0.93753444475062
