0.8133068520357497,136994.096459,6969,1007,819,1200,0.0,0.0
0.11717974180734857,164256.483051,14469,1007,118,1200,
0.16484607745779542,175140.680723,4615,1007,166,1200,
0.09533267130089375,305059.697917,3211,1007,96,1200,
0.09433962264150944,297415.063158,1110,1007,95,1200,
0.1400198609731877,165575.269504,1609,1007,141,1200,

0.8140643623361145,138322.72328,5739,839,683,1440,0.0,0.0
0.14183551847437426,176831.941176,13635,839,119,1440,
0.18831942789034564,157694.651899,4167,839,158,1440,
0.11323003575685339,277509.326316,2874,839,95,1440,
0.10727056019070322,286491.855556,1091,839,90,1440,
0.12753277711561384,162373.747664,1365,839,107,1440,

0.8137108792846498,135501.069597,4568,671,546,1800,0.0,0.0
0.16393442622950818,167792.745455,12338,671,110,1800,
0.21460506706408347,167052.256944,3680,671,144,1800,
0.14754098360655737,315577.363636,2460,671,99,1800,
0.12816691505216096,311325.209302,1105,671,86,1800,
0.16691505216095381,195867.330357,1177,671,112,1800,

0.8250497017892644,136995.648193,3482,503,415,2400,0.0,0.0
0.16302186878727634,190474.487805,10947,503,82,2400,
0.294234592445328,155931.391892,3040,503,148,2400,
0.19483101391650098,290638.94898,2089,503,98,2400,
0.19284294234592445,292024.845361,1026,503,97,2400,
0.1848906560636183,190810.666667,883,503,93,2400,

0.8119402985074626,137632.966912,2324,335,272,3600,0.0,0.0
0.1880597014925373,174866.349206,8871,335,63,3600,
0.3044776119402985,139655.803922,2290,335,102,3600,
0.17313432835820897,269100.775862,1514,335,58,3600,
0.16417910447761194,273794.909091,649,335,55,3600,
0.18208955223880596,153663.901639,645,335,61,3600,

0.8802395209580839,126864.544218,1028,167,147,7200,0.0,0.0
0.25149700598802394,175194.738095,5545,167,42,7200,
0.41317365269461076,150033.347826,1375,167,69,7200,
0.3473053892215569,285418.913793,880,167,58,7200,
0.32934131736526945,298079.781818,486,167,55,7200,
0.3532934131736527,164970.949153,380,167,59,7200,

