0.26865671641791045,69940.944444,1615,335,90,3600,1.0,0.2,1
0.5044776119402985,64446.568047,1217,335,169,3600,1.0,0.2,1
0.4298507462686567,60199.277778,1279,335,144,3600,1.0,0.2,1
0.417910447761194,58431.65,1238,335,140,3600,1.0,0.2,1
0.5104477611940299,58891.438596,1258,335,171,3600,no_noise,no_noise,1

0.417910447761194,91807.357143,2269,335,140,3600,1.0,0.2,2
0.7014925373134329,87540.068085,1598,335,235,3600,1.0,0.2,2
0.6358208955223881,89166.408451,1756,335,213,3600,1.0,0.2,2
0.6537313432835821,88508.063927,1840,335,219,3600,1.0,0.2,2
0.6865671641791045,86391.93913,1770,335,230,3600,no_noise,no_noise,2

0.5074626865671642,118722.4,2682,335,170,3600,1.0,0.2,3
0.7164179104477612,103321.3125,1620,335,240,3600,1.0,0.2,3
0.6776119402985075,106083.030837,1896,335,227,3600,1.0,0.2,3
0.6656716417910448,102083.345291,1977,335,223,3600,1.0,0.2,3
0.755223880597015,109686.173913,1970,335,253,3600,no_noise,no_noise,3

0.5671641791044776,143823.636842,3271,335,190,3600,1.0,0.2,4
0.8,110384.742537,1699,335,268,3600,1.0,0.2,4
0.7820895522388059,109094.958015,1974,335,262,3600,1.0,0.2,4
0.7761194029850746,113825.961538,2013,335,260,3600,1.0,0.2,4
0.826865671641791,117622.194946,2035,335,277,3600,no_noise,no_noise,4

