0.8083416087388282,135479.539312,6870,1007,814,1200,0.0,0.0
0.12810327706057598,163961.736434,14361,1007,129,1200,
0.1717974180734856,163795.601156,4481,1007,173,1200,
0.11817279046673287,277949.605042,3271,1007,119,1200,
0.1012909632571996,302327.215686,1209,1007,102,1200,
0.10824230387288977,187444.605505,1496,1007,109,1200,

0.7759237187127532,133003.774194,5831,839,651,1440,0.0,0.0
0.11680572109654351,184392.204082,13599,839,98,1440,
0.1799761620977354,162626.81457,4056,839,151,1440,
0.133492252681764,298210.383929,2898,839,112,1440,
0.11918951132300358,328557.7,1165,839,100,1440,
0.1263408820023838,219521.188679,1351,839,106,1440,

0.827123695976155,134554.324324,4524,671,555,1800,0.0,0.0
0.15499254843517138,164320.730769,12318,671,104,1800,
0.20119225037257824,166447.111111,3641,671,135,1800,
0.13263785394932937,243789.258427,2480,671,89,1800,
0.12667660208643816,297350.482353,999,671,85,1800,
0.16691505216095381,180508.017857,1112,671,112,1800,

0.8190854870775348,140503.303398,3432,503,412,2400,0.0,0.0
0.1709741550695825,173314.639535,10814,503,86,2400,
0.24453280318091453,140814.02439,3084,503,123,2400,
0.17892644135188868,305882.011111,2044,503,90,2400,
0.147117296222664,283066.689189,838,503,74,2400,
0.18290258449304175,183905.815217,875,503,92,2400,

0.8119402985074626,136141.279412,2118,335,272,3600,0.0,0.0
0.21492537313432836,172814.694444,8705,335,72,3600,
0.2865671641791045,151099.302083,2217,335,96,3600,
0.21492537313432836,315137.527778,1488,335,72,3600,
0.2,274494.074627,721,335,67,3600,
0.19701492537313434,172965.666667,641,335,66,3600,

0.7844311377245509,148675.412214,1219,167,131,7200,0.0,0.0
0.19760479041916168,192058.121212,5728,167,33,7200,
0.3592814371257485,186405.833333,1430,167,60,7200,
0.20359281437125748,294779.617647,814,167,34,7200,
0.20958083832335328,297795.514286,457,167,35,7200,
0.25149700598802394,192367.357143,387,167,42,7200,

