gen_freq, delivery ratio, avg delivery delay, graynodes ratio
1:00:00,0.44477611940298506,2 days, 20:51:32.194631,1315,0,1
1:00:00,0.41492537313432837,2 days, 19:51:58.258993,1193,0,1
1:00:00,0.13134328358208955,3 days, 11:17:39.250000,12672,0,1
1:00:00,0.14029850746268657,2 days, 21:24:18.787234,2180,0,1
1:00:00,0.04776119402985075,2 days, 17:05:03.812500,785,0,1

