0.8,135666.507463,2330,335,268,3600,0.0,0.0
0.34626865671641793,66806.732759,187551,335,116,3600,
0.6656716417910448,146980.623318,4912,335,223,3600,
0.6626865671641791,99295.509009,2771,335,222,3600,
0.8059701492537313,106595.777778,1915,335,270,3600,
0.46865671641791046,143786.089172,858,335,157,3600,

0.8152929493545183,139831.990256,7017,1007,821,1200,0.0,0.0
0.22442899702085403,71425.473451,251739,1007,226,1200,
0.5660377358490566,123972.401754,11597,1007,570,1200,
0.6713008937437934,88738.177515,8301,1007,676,1200,
0.7735849056603774,94846.147625,5649,1007,779,1200,
0.43197616683217477,134053.83908,2496,1007,435,1200,

0.7558312655086848,134584.264609,13424,2015,1523,600,0.0,0.0
0.20248138957816378,70855.75,310360,2015,408,600,
0.4645161290322581,110077.494658,19046,2015,936,600,
0.6089330024813896,75410.828036,15925,2015,1227,600,
0.6967741935483871,90028.074786,10982,2015,1404,600,
0.3990074441687345,121753.735075,4940,2015,804,600,

0.6801190869996692,127471.503891,18714,3023,2056,400,0.0,0.0
0.17499173006946742,66924.903592,356422,3023,529,400,
0.4240820377108832,100043.568643,25630,3023,1282,400,
0.5583857095600397,68840.065758,23360,3023,1688,400,
0.6308303010254714,80357.651285,15824,3023,1907,400,
0.3529606351306649,112246.442362,7093,3023,1067,400,

0.6035723145621434,116534.649404,22313,4031,2433,300,0.0,0.0
0.19027536591416522,61564.685789,417241,4031,767,300,
0.387744976432647,94921.59309,30912,4031,1563,300,
0.5251798561151079,64313.529051,30262,4031,2117,300,
0.5941453733564872,79630.222547,20278,4031,2395,300,
0.347308360208385,108472.485714,9280,4031,1400,300,

0.5387973804326255,109739.471455,26291,5039,2715,240,0.0,0.0
0.1865449493947212,62710.679787,486044,5039,940,240,
0.33399484024608056,86435.898396,35531,5039,1683,240,
0.4812462790236158,56227.036701,36837,5039,2425,240,
0.5514983131573725,74745.323138,24672,5039,2779,240,
0.3278428259575313,100536.102906,11225,5039,1652,240,

0.4886720687944435,104597.764805,29635,6047,2955,200,0.0,0.0
0.17612039027617,61398.176526,497461,6047,1065,200,
0.31652058872168015,84606.404911,40360,6047,1914,200,
0.44253348767984124,53016.571001,43183,6047,2676,200,
0.5152968414089631,73009.634788,28940,6047,3116,200,
0.2941954688275178,96042.161889,12798,6047,1779,200,

