0.25970149253731345,65667.356322,1632,335,87,3600,1.0,0.2,1
0.4597014925373134,64346.902597,1246,335,154,3600,1.0,0.2,1
0.4298507462686567,62734.097222,1416,335,144,3600,1.0,0.2,1
0.41492537313432837,65688.81295,1450,335,139,3600,1.0,0.2,1
0.5014925373134328,58954.690476,1267,335,168,3600,no_noise,no_noise,1

0.41194029850746267,86387.753623,2183,335,138,3600,1.0,0.2,2
0.6686567164179105,89223.683036,1533,335,224,3600,1.0,0.2,2
0.608955223880597,87911.637255,1929,335,204,3600,1.0,0.2,2
0.6029850746268657,92661.440594,1943,335,202,3600,1.0,0.2,2
0.6507462686567164,87318.142202,1649,335,218,3600,no_noise,no_noise,2

0.5313432835820896,113397.674157,2758,335,178,3600,1.0,0.2,3
0.8298507462686567,98031.446043,1511,335,278,3600,1.0,0.2,3
0.7373134328358208,103091.242915,1934,335,247,3600,1.0,0.2,3
0.7014925373134329,99596.740426,1967,335,235,3600,1.0,0.2,3
0.7820895522388059,104873.465649,1832,335,262,3600,no_noise,no_noise,3

0.5701492537313433,133869.790576,3039,335,191,3600,1.0,0.2,4
0.8298507462686567,111534.557554,1765,335,278,3600,1.0,0.2,4
0.764179104477612,119990.097656,2270,335,256,3600,1.0,0.2,4
0.7761194029850746,117647.780769,2246,335,260,3600,1.0,0.2,4
0.8,125663.772388,2237,335,268,3600,no_noise,no_noise,4

