0.6238805970149254,154709.287081,3393,335,209,3600,1.0,0.2,5
0.7820895522388059,130224.729008,1814,335,262,3600,1.0,0.2,5
0.7970149253731343,137332.385768,2153,335,267,3600,1.0,0.2,5
0.7791044776119403,132464.022989,2169,335,261,3600,1.0,0.2,5

0.6029850746268657,142848.509901,3343,335,202,3600,1.0,0.4,5
0.817910447761194,115843.781022,1678,335,274,3600,1.0,0.4,5
0.817910447761194,126141.49635,2064,335,274,3600,1.0,0.4,5
0.8059701492537313,122197.5,2110,335,270,3600,1.0,0.4,5

0.6417910447761194,159174.251163,3557,335,215,3600,1.0,0.6,5
0.8388059701492537,120412.975089,1689,335,281,3600,1.0,0.6,5
0.8238805970149253,125778.101449,2065,335,276,3600,1.0,0.6,5
0.7820895522388059,121889.171756,2210,335,262,3600,1.0,0.6,5

0.7014925373134329,153955.561702,3155,335,235,3600,1.0,0.8,5
0.8238805970149253,108558.253623,1711,335,276,3600,1.0,0.8,5
0.8,113949.208955,2051,335,268,3600,1.0,0.8,5
0.7671641791044777,121748.918288,2148,335,257,3600,1.0,0.8,5

0.7164179104477612,151334.733333,3007,335,240,3600,1.0,1.0,5
0.8417910447761194,114817.41844,1682,335,282,3600,1.0,1.0,5
0.826865671641791,118262.960289,1945,335,277,3600,1.0,1.0,5
0.764179104477612,123556.640625,2299,335,256,3600,1.0,1.0,5

0.746268656716418,144373.048,3027,335,250,3600,1.0,1.2,5
0.8298507462686567,116410.899281,1812,335,278,3600,1.0,1.2,5
0.8149253731343283,120152.813187,1981,335,273,3600,1.0,1.2,5
0.764179104477612,118725.882812,2495,335,256,3600,1.0,1.2,5

