0.7104477611940299,154217.05042,3052,335,238,3600,0.2,1.0,5
0.8626865671641791,120929.00692,1723,335,289,3600,0.2,1.0,5
0.8149253731343283,130250.652015,2246,335,273,3600,0.2,1.0,5
0.6955223880597015,125936.742489,2866,335,233,3600,0.2,1.0,5

0.6985074626865672,155454.982906,3058,335,234,3600,0.4,1.0,5
0.8298507462686567,125353.244604,1871,335,278,3600,0.4,1.0,5
0.8208955223880597,130989.876364,2121,335,275,3600,0.4,1.0,5
0.7194029850746269,136530.502075,2682,335,241,3600,0.4,1.0,5

0.6835820895522388,156723.017467,3087,335,229,3600,0.6,1.0,5
0.8537313432835821,125624.003497,1917,335,286,3600,0.6,1.0,5
0.8238805970149253,129392.811594,2244,335,276,3600,0.6,1.0,5
0.7223880597014926,122407.570248,2667,335,242,3600,0.6,1.0,5

0.7253731343283583,158235.074074,3213,335,243,3600,0.8,1.0,5
0.8328358208955224,122842.046595,1792,335,279,3600,0.8,1.0,5
0.7910447761194029,130773.584906,2303,335,265,3600,0.8,1.0,5
0.746268656716418,135914.52,2672,335,250,3600,0.8,1.0,5

0.6656716417910448,158470.55157,3374,335,223,3600,1.0,1.0,5
0.8119402985074626,130576.849265,1875,335,272,3600,1.0,1.0,5
0.7731343283582089,120679.938224,2253,335,259,3600,1.0,1.0,5
0.7522388059701492,132308.84127,2597,335,252,3600,1.0,1.0,5

0.6776119402985075,155171.854626,3224,335,227,3600,1.2,1.0,5
0.7820895522388059,119893.923664,1798,335,262,3600,1.2,1.0,5
0.7671641791044777,132064.361868,2351,335,257,3600,1.2,1.0,5
0.7582089552238805,141941.956693,2605,335,254,3600,1.2,1.0,5

